price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
28588,2015.0,chevrolet silverado,like new,8.0,gas,,automatic,truck,white,1.0,2019-02-06,58
2995,,ford ranger,excellent,4.0,gas,258000.0,manual,pickup,white,,2019-01-04,17
1999,2005.0,cadillac escalade,fair,8.0,gas,250000.0,automatic,SUV,silver,1.0,2018-05-17,6
2500,2007.0,jeep liberty,good,6.0,gas,179000.0,automatic,SUV,silver,1.0,2018-08-17,33
9700,2013.0,nissan rogue,excellent,4.0,gas,11792.0,automatic,SUV,,1.0,2018-11-20,128
4800,2008.0,subaru impreza,excellent,4.0,gas,168000.0,automatic,sedan,white,1.0,2018-11-05,27
5990,2009.0,toyota camry le,excellent,4.0,gas,,automatic,sedan,white,,2019-03-29,34
3800,2002.0,ram 1500,excellent,6.0,gas,143000.0,automatic,truck,black,,2018-10-27,31
9698,2012.0,subaru outback,excellent,4.0,gas,98097.0,automatic,wagon,blue,1.0,2019-03-07,51
1995,2001.0,toyota sienna,fair,6.0,gas,,automatic,mini-van,purple,,2019-03-17,70
2900,2006.0,subaru outback,good,4.0,gas,148000.0,automatic,wagon,custom,1.0,2018-05-26,18
30898,2016.0,toyota tundra,excellent,8.0,gas,66337.0,automatic,truck,,1.0,2018-08-15,34
6700,2015.0,chrysler 200,like new,4.0,gas,85000.0,automatic,sedan,custom,,2018-11-24,41
14995,2017.0,ford focus se,like new,4.0,gas,10459.0,automatic,sedan,black,,2018-09-04,39
6899,2011.0,nissan murano,good,6.0,gas,145166.0,automatic,SUV,grey,1.0,2018-09-24,74
3500,2011.0,ford focus se,excellent,4.0,gas,166355.0,automatic,sedan,blue,,2018-08-11,44
3000,2000.0,toyota rav4,good,4.0,gas,230846.0,automatic,SUV,white,1.0,2018-06-30,18
6300,2003.0,chevrolet silverado 2500hd,good,8.0,gas,251700.0,automatic,pickup,,1.0,2019-02-06,36
2300,2002.0,volkswagen jetta,good,4.0,gas,148000.0,manual,sedan,red,,2018-09-01,29
2300,2002.0,jeep liberty,good,6.0,gas,255000.0,automatic,SUV,white,,2018-10-18,39
9999,2015.0,volkswagen passat,good,4.0,gas,,automatic,sedan,,,2018-06-10,18
26733,2014.0,ram 2500,excellent,8.0,gas,50816.0,automatic,truck,red,1.0,2018-07-01,97
2500,2007.0,ford taurus,good,6.0,gas,144000.0,automatic,sedan,,,2018-09-18,22
11000,,ford f-250 super duty,good,8.0,diesel,206000.0,automatic,truck,black,1.0,2018-10-06,12
5995,2008.0,ford escape,excellent,6.0,gas,,automatic,wagon,silver,1.0,2018-09-27,41
10965,2007.0,ford f-150,excellent,8.0,gas,81000.0,automatic,pickup,,1.0,2018-12-12,91
11700,2008.0,toyota 4runner,excellent,6.0,gas,147301.0,automatic,SUV,silver,1.0,2019-02-25,56
23990,2016.0,toyota tacoma,excellent,6.0,gas,51000.0,automatic,truck,red,,2018-09-15,75
999,1998.0,ford expedition,fair,8.0,gas,172000.0,automatic,SUV,white,1.0,2018-07-09,34
14473,2011.0,jeep wrangler,excellent,6.0,gas,113881.0,automatic,SUV,green,1.0,2019-01-19,118
18995,2010.0,toyota tundra,excellent,8.0,gas,,automatic,truck,black,1.0,2019-03-10,23
3895,,chevrolet trailblazer,excellent,6.0,gas,185000.0,automatic,SUV,,,2018-11-22,10
29999,2014.0,ram 2500,excellent,6.0,diesel,151789.0,automatic,pickup,black,1.0,2018-05-30,41
6495,2005.0,toyota rav4,excellent,4.0,gas,119816.0,automatic,SUV,green,,2019-03-02,6
6500,2013.0,nissan sentra,excellent,4.0,gas,63.0,automatic,sedan,silver,,2019-03-05,45
6950,2011.0,ford escape,good,,gas,161796.0,automatic,SUV,white,1.0,2018-09-14,34
19950,2013.0,chevrolet silverado 1500,excellent,8.0,gas,,automatic,truck,,1.0,2018-12-13,22
7000,2003.0,toyota tacoma,good,6.0,gas,251500.0,automatic,pickup,black,1.0,2018-05-30,45
1,2018.0,nissan rogue,excellent,10.0,gas,6952.0,other,SUV,blue,1.0,2018-05-20,24
4200,,nissan murano,good,6.0,gas,0.0,automatic,SUV,red,1.0,2018-08-24,21
10495,2011.0,chevrolet traverse,excellent,6.0,gas,135000.0,automatic,SUV,black,1.0,2018-06-25,36
5900,2002.0,honda civic,excellent,4.0,gas,154727.0,manual,sedan,white,,2019-04-11,52
8950,2012.0,hyundai santa fe,good,4.0,gas,124638.0,automatic,SUV,black,,2018-05-28,34
12900,2007.0,gmc sierra 1500,good,8.0,gas,135000.0,automatic,pickup,,1.0,2018-05-06,25
17300,2012.0,chevrolet suburban,excellent,8.0,gas,,automatic,SUV,silver,1.0,2019-02-08,52
4350,2002.0,honda accord,excellent,6.0,gas,157000.0,automatic,sedan,custom,,2018-05-18,59
10000,2009.0,chevrolet silverado,fair,8.0,gas,,automatic,pickup,,1.0,2019-03-08,61
3800,2014.0,chevrolet impala,good,6.0,gas,87000.0,automatic,sedan,white,,2018-12-12,50
13900,2012.0,chevrolet silverado 2500hd,excellent,8.0,gas,179277.0,automatic,pickup,white,1.0,2018-05-08,22
6700,2007.0,honda civic,excellent,4.0,gas,119572.0,manual,sedan,silver,,2018-05-09,23
21900,2015.0,chevrolet silverado 1500,excellent,6.0,gas,59557.0,automatic,truck,blue,,2019-02-27,13
2995,1998.0,subaru forester,excellent,4.0,gas,244140.0,automatic,SUV,green,1.0,2018-06-13,26
10990,,chevrolet silverado 1500,excellent,8.0,gas,,automatic,truck,,1.0,2018-06-17,54
13988,2008.0,jeep wrangler,good,6.0,gas,118989.0,automatic,SUV,black,,2018-05-07,87
6750,2011.0,chevrolet cruze,excellent,4.0,gas,130000.0,other,sedan,black,,2018-09-23,66
12500,2004.0,ram 3500,fair,6.0,diesel,206500.0,automatic,pickup,grey,1.0,2019-01-05,42
16000,2009.0,chevrolet silverado,excellent,8.0,gas,85300.0,automatic,pickup,black,1.0,2018-08-26,51
34985,2017.0,ram 3500,excellent,6.0,diesel,70609.0,automatic,pickup,white,1.0,2018-07-10,18
2900,2004.0,chevrolet silverado,good,6.0,gas,160000.0,automatic,pickup,blue,,2018-12-26,13
6999,2013.0,kia sorento,good,4.0,gas,,automatic,SUV,grey,,2019-03-10,79
3900,2005.0,toyota camry,good,6.0,gas,215000.0,automatic,sedan,silver,,2018-10-23,10
8500,2015.0,ford fusion,excellent,4.0,gas,100270.0,automatic,sedan,blue,,2019-02-06,33
3995,2001.0,honda civic,good,4.0,gas,306692.0,manual,sedan,silver,,2018-05-28,21
17400,2016.0,honda odyssey,good,6.0,gas,44000.0,automatic,van,black,,2019-02-14,13
9995,2015.0,nissan altima,excellent,4.0,gas,115000.0,automatic,sedan,,,2018-08-14,33
6500,,chevrolet silverado 2500hd,fair,8.0,gas,113000.0,automatic,truck,,1.0,2018-08-30,46
14995,2009.0,chevrolet silverado,excellent,8.0,gas,121935.0,automatic,pickup,blue,1.0,2018-06-15,26
5200,2006.0,toyota corolla,excellent,4.0,gas,,automatic,sedan,custom,,2018-10-30,15
16900,2005.0,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1.0,2018-11-21,65
17995,2012.0,ford f-150,excellent,8.0,gas,94785.0,automatic,truck,red,1.0,2018-09-20,69
10995,2017.0,volkswagen jetta,excellent,4.0,gas,,automatic,sedan,white,,2019-03-22,12
4900,,toyota prius,good,4.0,gas,142000.0,automatic,sedan,grey,,2018-10-15,45
18995,2010.0,gmc sierra 1500,excellent,8.0,gas,109951.0,automatic,pickup,silver,1.0,2018-11-02,34
4995,2009.0,subaru forester,excellent,4.0,gas,150903.0,manual,SUV,grey,1.0,2018-11-30,36
9500,2015.0,toyota prius,excellent,4.0,gas,123000.0,automatic,hatchback,,,2019-04-18,94
4000,1997.0,ford f-250,good,8.0,gas,300000.0,automatic,pickup,custom,1.0,2018-10-06,25
14500,1980.0,chevrolet corvette,excellent,8.0,gas,68000.0,manual,convertible,custom,,2018-06-15,35
14500,2014.0,ford mustang,excellent,6.0,gas,78950.0,automatic,coupe,,,2018-07-14,64
10995,2015.0,ford fusion se,excellent,4.0,gas,84300.0,automatic,sedan,black,,2018-06-28,80
6100,2013.0,hyundai elantra,excellent,4.0,gas,116000.0,automatic,sedan,,,2018-10-15,25
5000,2003.0,ram 1500,fair,8.0,gas,,automatic,pickup,,1.0,2018-12-26,34
6600,2013.0,ford focus,like new,,gas,,automatic,sedan,,,2019-01-16,103
6000,2001.0,toyota tacoma,good,,gas,282404.0,manual,truck,silver,1.0,2018-10-23,24
13000,2009.0,gmc sierra 1500,good,8.0,gas,,automatic,truck,red,,2018-09-10,36
6499,,toyota 4runner,good,,gas,194787.0,automatic,SUV,grey,,2019-01-19,23
4195,1998.0,ford ranger,good,6.0,gas,153474.0,automatic,pickup,green,1.0,2018-06-07,45
6995,2008.0,jeep liberty,excellent,6.0,gas,100439.0,automatic,SUV,blue,1.0,2019-03-05,7
5995,2010.0,nissan sentra,excellent,4.0,gas,146944.0,automatic,sedan,,,2018-08-08,22
6200,2011.0,toyota corolla,excellent,4.0,gas,142000.0,automatic,sedan,custom,,2018-08-08,34
48500,2018.0,chevrolet silverado 1500,like new,8.0,gas,17947.0,automatic,truck,,1.0,2018-09-28,22
9000,2001.0,chevrolet silverado 2500hd,good,8.0,diesel,167700.0,automatic,truck,brown,,2018-05-31,25
19500,2019.0,toyota camry,excellent,4.0,gas,30173.0,automatic,sedan,silver,,2019-04-07,53
2950,2001.0,honda accord,good,4.0,gas,163115.0,manual,coupe,black,,2018-12-07,49
53219,2019.0,ford explorer,excellent,6.0,gas,5740.0,automatic,SUV,black,1.0,2019-01-05,85
6995,2010.0,ford f-150,good,8.0,gas,,automatic,truck,white,,2018-09-04,62
3995,2008.0,ford fusion,good,4.0,gas,,automatic,sedan,black,,2018-07-11,26
23490,2012.0,ram 2500,good,,gas,94978.0,automatic,truck,white,1.0,2018-09-16,56
17490,2016.0,ford econoline,good,10.0,gas,122974.0,automatic,truck,yellow,,2018-08-03,87
32991,,ford f250 super duty,like new,,diesel,122567.0,automatic,truck,black,1.0,2018-07-08,41
4900,2012.0,jeep liberty,excellent,6.0,gas,161179.0,automatic,SUV,silver,1.0,2018-12-20,50
17500,2011.0,ford f-150,excellent,6.0,gas,93000.0,manual,truck,white,1.0,2018-05-20,56
15500,2018.0,chevrolet silverado,fair,8.0,gas,73095.0,automatic,truck,white,1.0,2018-05-26,42
6995,2007.0,ford f-150,good,,gas,211000.0,automatic,truck,red,1.0,2019-01-01,39
6500,2007.0,toyota camry le,good,6.0,gas,105579.0,automatic,sedan,,,2018-11-14,25
6000,2001.0,toyota tacoma,good,6.0,gas,282404.0,manual,truck,silver,1.0,2018-07-04,66
7800,2016.0,chevrolet cruze,good,4.0,gas,132078.0,automatic,sedan,silver,,2018-06-07,17
1400,2003.0,ford focus,excellent,,gas,150986.0,automatic,sedan,silver,,2019-01-25,54
25100,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,53522.0,other,pickup,black,1.0,2019-02-21,50
27988,2015.0,chevrolet silverado,like new,8.0,gas,35000.0,automatic,truck,,,2018-07-30,36
12200,2009.0,jeep wrangler unlimited,good,6.0,gas,,automatic,offroad,blue,1.0,2018-05-16,233
7990,2011.0,chrysler 200,excellent,6.0,gas,79000.0,automatic,sedan,white,,2019-04-15,35
11995,2002.0,jeep wrangler,excellent,6.0,gas,86000.0,manual,SUV,red,1.0,2018-08-22,45
7750,2003.0,ram 1500,excellent,8.0,gas,161397.0,automatic,truck,grey,,2018-05-11,16
12990,2018.0,chevrolet cruze,excellent,4.0,gas,2470.0,automatic,sedan,grey,,2018-06-21,94
4000,2007.0,nissan altima,good,,gas,155720.0,automatic,sedan,silver,,2018-08-03,73
6799,2012.0,dodge charger,good,8.0,gas,148312.0,automatic,sedan,black,,2018-06-01,46
7250,2008.0,ford f350,fair,8.0,gas,,automatic,pickup,white,,2018-09-24,58
13900,,ford f-150,good,8.0,gas,,automatic,truck,white,,2018-11-25,29
42995,2018.0,chevrolet suburban,excellent,8.0,gas,40800.0,automatic,SUV,,1.0,2018-05-20,35
5995,2012.0,chevrolet cruze,excellent,,gas,137408.0,manual,sedan,blue,,2018-12-10,18
19999,2012.0,ram 3500,excellent,6.0,diesel,171591.0,manual,pickup,red,1.0,2018-08-04,30
3995,2007.0,chevrolet impala,good,6.0,gas,193009.0,automatic,sedan,white,,2018-10-22,26
6995,2008.0,dodge dakota,good,8.0,gas,135600.0,automatic,truck,red,1.0,2019-02-24,35
22500,2018.0,nissan frontier crew cab sv,good,6.0,gas,26344.0,other,pickup,blue,1.0,2018-08-29,46
5900,2007.0,bmw x5,excellent,6.0,gas,165.0,automatic,SUV,grey,1.0,2018-11-28,70
8000,1997.0,ram 2500,good,6.0,diesel,176797.0,automatic,pickup,white,1.0,2018-10-13,3
6995,2009.0,honda pilot,excellent,6.0,gas,194263.0,automatic,SUV,white,1.0,2019-03-16,7
5495,2009.0,chevrolet traverse,good,6.0,gas,164286.0,automatic,wagon,silver,,2018-12-30,39
11995,2006.0,jeep wrangler,excellent,6.0,gas,136242.0,automatic,SUV,silver,1.0,2019-04-14,17
5500,2012.0,nissan altima,good,4.0,gas,140000.0,other,sedan,silver,,2019-03-23,26
5995,2003.0,jeep grand cherokee laredo,excellent,,gas,163000.0,automatic,SUV,black,1.0,2018-11-07,105
13500,2017.0,chevrolet malibu,excellent,4.0,gas,57000.0,automatic,sedan,silver,,2019-03-24,64
7500,2003.0,ram 2500,good,6.0,diesel,209000.0,manual,truck,white,1.0,2019-01-06,23
5800,2007.0,ford explorer,like new,,gas,99413.0,automatic,SUV,,1.0,2018-11-11,19
5888,2011.0,nissan sentra,excellent,4.0,gas,107000.0,automatic,sedan,silver,,2019-04-16,38
8995,2013.0,ford fusion se,excellent,4.0,gas,78942.0,automatic,sedan,silver,,2018-07-31,24
39998,2016.0,jeep wrangler unlimited,excellent,6.0,gas,28000.0,automatic,SUV,black,1.0,2018-09-10,47
21100,2017.0,chevrolet camaro lt coupe 2d,good,6.0,gas,24510.0,other,coupe,red,,2018-10-12,30
30750,2015.0,chevrolet suburban,excellent,8.0,gas,,automatic,SUV,white,,2018-06-04,54
10250,2014.0,honda civic,excellent,4.0,gas,110000.0,automatic,sedan,grey,,2019-04-01,35
4650,2014.0,chevrolet cruze,like new,4.0,gas,105000.0,automatic,sedan,white,,2018-07-08,73
3600,,subaru outback,excellent,,gas,149000.0,automatic,sedan,blue,1.0,2018-11-09,5
14237,2011.0,ford f-150,excellent,6.0,gas,,automatic,truck,,,2019-02-20,38
26997,2015.0,gmc sierra 1500,like new,8.0,gas,79959.0,automatic,pickup,silver,1.0,2018-12-21,36
4950,,dodge grand caravan,excellent,,gas,95000.0,automatic,mini-van,silver,,2018-09-16,17
13995,2003.0,gmc sierra 2500hd,excellent,8.0,gas,53038.0,automatic,truck,,1.0,2019-01-13,65
19000,2011.0,ram 1500,good,8.0,gas,10000.0,automatic,pickup,silver,1.0,2018-09-17,96
13990,2005.0,toyota tundra,good,,gas,66697.0,automatic,truck,white,1.0,2018-08-29,27
32700,2018.0,chevrolet silverado 1500 crew,good,8.0,gas,41960.0,other,pickup,,1.0,2019-01-26,33
10900,,jeep grand cherokee laredo,excellent,6.0,gas,111800.0,automatic,SUV,,1.0,2018-07-28,35
9500,2010.0,jeep grand cherokee,excellent,6.0,gas,121703.0,automatic,wagon,custom,,2018-07-06,3
6985,2008.0,jeep grand cherokee,excellent,6.0,gas,139805.0,automatic,SUV,red,1.0,2018-07-28,33
15000,2006.0,ram 2500,good,6.0,diesel,275000.0,automatic,truck,grey,1.0,2018-11-26,63
12999,2009.0,jeep wrangler unlimited,excellent,6.0,gas,93485.0,automatic,SUV,green,1.0,2018-06-12,64
26950,2015.0,ford f-150,excellent,8.0,gas,88000.0,automatic,pickup,brown,1.0,2018-06-06,20
7500,2005.0,chevrolet colorado,excellent,5.0,gas,11200.0,automatic,pickup,orange,1.0,2018-09-20,41
20243,2011.0,gmc sierra 1500,good,8.0,gas,92101.0,automatic,truck,black,1.0,2018-11-13,13
15995,2015.0,ford f350,good,,gas,126075.0,automatic,truck,white,,2019-03-11,17
6500,1996.0,ram 2500,fair,6.0,diesel,238000.0,automatic,truck,,,2019-03-17,15
7500,2008.0,honda accord,excellent,4.0,gas,68564.0,automatic,coupe,black,,2018-09-22,21
5975,2008.0,honda cr-v,excellent,,gas,150726.0,automatic,SUV,black,1.0,2018-09-24,22
13890,2010.0,chevrolet suburban,excellent,8.0,gas,160978.0,automatic,SUV,black,1.0,2018-11-13,2
3650,1999.0,ram 1500,good,6.0,gas,104200.0,manual,pickup,purple,,2018-08-05,47
3100,2005.0,toyota camry,excellent,4.0,gas,246553.0,automatic,sedan,,,2019-02-28,31
19000,2013.0,chevrolet silverado 1500,excellent,8.0,gas,,automatic,pickup,black,1.0,2018-12-25,19
5800,2010.0,chevrolet malibu,excellent,4.0,gas,105751.0,automatic,sedan,custom,,2018-08-12,26
14999,2012.0,bmw x5,excellent,,gas,68000.0,automatic,SUV,blue,1.0,2018-07-29,45
6900,,chevrolet silverado 1500,good,8.0,gas,180000.0,automatic,pickup,black,1.0,2018-10-01,67
28990,2015.0,ford f-350 sd,good,8.0,diesel,,automatic,truck,white,1.0,2019-01-01,62
3695,2000.0,jeep grand cherokee laredo,good,6.0,gas,94927.0,automatic,SUV,blue,1.0,2018-12-12,70
7000,2006.0,chevrolet silverado,excellent,8.0,gas,153000.0,automatic,pickup,blue,1.0,2018-06-29,90
18975,2018.0,toyota rav4,good,,gas,17758.0,automatic,SUV,red,,2018-11-03,12
3950,2002.0,jeep liberty,good,6.0,gas,,automatic,SUV,brown,1.0,2018-08-17,64
5995,2005.0,jeep grand cherokee laredo,good,8.0,gas,123425.0,automatic,SUV,silver,1.0,2018-10-30,49
5987,2005.0,chevrolet trailblazer,good,6.0,gas,129562.0,automatic,SUV,grey,1.0,2018-07-14,17
7990,2006.0,ford econoline,good,8.0,gas,105429.0,automatic,van,white,,2019-01-30,57
10500,2010.0,ram 1500,good,8.0,gas,100980.0,automatic,pickup,black,1.0,2018-07-06,65
4000,2000.0,jeep grand cherokee,excellent,6.0,gas,286000.0,automatic,SUV,silver,1.0,2019-03-28,48
8995,2009.0,chevrolet traverse,excellent,6.0,gas,123500.0,automatic,SUV,,1.0,2019-02-10,65
26999,2012.0,ford f350,excellent,8.0,diesel,153322.0,automatic,pickup,,1.0,2018-11-26,24
5495,2011.0,ford fusion,excellent,4.0,gas,87166.0,automatic,sedan,black,,2018-12-26,12
8000,1995.0,ford f350 super duty,good,8.0,gas,135000.0,automatic,truck,white,,2018-10-13,15
16000,2006.0,ford mustang,like new,8.0,gas,,manual,convertible,custom,,2019-04-06,51
7100,2014.0,chevrolet malibu,good,4.0,gas,,automatic,sedan,grey,,2019-02-07,20
9850,2008.0,chevrolet silverado 1500,good,8.0,gas,182225.0,automatic,truck,blue,1.0,2018-08-15,36
4895,2003.0,chevrolet silverado,good,8.0,gas,154135.0,automatic,truck,,1.0,2018-11-08,56
8597,2002.0,ram 1500,excellent,8.0,gas,,automatic,truck,green,1.0,2018-08-18,29
1,2018.0,honda civic,excellent,10.0,gas,,other,hatchback,black,1.0,2018-12-24,14
11995,2008.0,ford f-250,excellent,8.0,diesel,190000.0,automatic,truck,green,1.0,2019-04-18,10
13900,2018.0,toyota camry le,like new,4.0,gas,35000.0,automatic,sedan,blue,,2018-12-10,24
1500,2007.0,ford focus,salvage,4.0,gas,158731.0,automatic,sedan,grey,,2018-12-09,41
4500,2010.0,ford fusion,good,6.0,gas,111000.0,automatic,sedan,,,2018-06-01,9
28900,2017.0,ford mustang gt coupe 2d,good,8.0,gas,22940.0,automatic,coupe,red,,2019-03-24,47
9300,2007.0,chevrolet suburban,good,8.0,gas,,automatic,SUV,black,,2018-08-20,5
29995,2015.0,ram 1500,good,8.0,gas,38941.0,automatic,pickup,grey,1.0,2019-01-23,31
4999,2009.0,ford fusion,good,4.0,gas,110114.0,automatic,sedan,blue,,2018-09-19,21
1,2018.0,chevrolet tahoe,excellent,8.0,gas,7726.0,automatic,SUV,black,,2018-12-04,16
8200,2014.0,hyundai elantra,excellent,4.0,gas,112101.0,automatic,sedan,blue,,2018-12-24,80
18400,2013.0,chevrolet silverado,like new,,gas,47612.0,automatic,pickup,white,,2018-11-17,56
14885,2016.0,chevrolet impala,excellent,6.0,gas,36821.0,automatic,sedan,,,2018-07-19,14
17500,2017.0,toyota camry,excellent,4.0,gas,18000.0,automatic,sedan,white,1.0,2018-10-23,77
22500,2019.0,nissan frontier crew cab sv,good,6.0,gas,24209.0,other,pickup,white,1.0,2019-04-14,34
6500,2007.0,honda accord,excellent,4.0,gas,152613.0,automatic,sedan,grey,,2018-07-18,41
6100,2013.0,chevrolet malibu,excellent,4.0,gas,133585.0,automatic,sedan,silver,,2019-01-28,34
16000,2013.0,ford f-150,excellent,6.0,gas,83000.0,automatic,truck,blue,1.0,2018-11-18,19
600,1999.0,toyota camry le,salvage,4.0,gas,216348.0,automatic,sedan,white,,2019-03-04,23
23995,2018.0,nissan frontier,like new,6.0,gas,30475.0,automatic,truck,blue,1.0,2019-02-03,41
9995,2007.0,chevrolet suburban,good,8.0,gas,265000.0,automatic,SUV,black,1.0,2018-06-23,86
35995,2017.0,ford f350,excellent,8.0,gas,,automatic,truck,,1.0,2018-06-02,33
8500,2012.0,honda accord,excellent,4.0,gas,120000.0,automatic,sedan,,,2018-09-20,6
3900,2005.0,toyota camry,excellent,4.0,gas,139000.0,automatic,sedan,silver,,2018-08-15,32
10988,2013.0,toyota corolla,good,4.0,gas,,other,sedan,red,1.0,2019-04-12,34
21000,2016.0,ram 1500,excellent,8.0,gas,,automatic,pickup,black,1.0,2018-05-04,4
3500,2006.0,ford f250,fair,8.0,gas,,automatic,truck,blue,1.0,2019-01-20,51
10995,2008.0,ford f150,excellent,,gas,148000.0,automatic,truck,white,1.0,2019-04-08,44
19000,,nissan frontier crew cab sv,good,6.0,gas,43707.0,other,pickup,red,,2018-10-27,13
2500,2007.0,volkswagen jetta,good,,gas,166000.0,manual,sedan,,,2019-02-06,41
10988,2009.0,ford mustang,excellent,6.0,gas,61304.0,automatic,coupe,black,,2018-10-01,30
49750,2016.0,ram 3500,excellent,6.0,diesel,47020.0,automatic,truck,silver,1.0,2018-08-13,3
4998,2008.0,honda odyssey,excellent,6.0,gas,170000.0,automatic,mini-van,silver,,2018-06-23,21
6500,,toyota sienna,excellent,6.0,gas,134484.0,automatic,mini-van,silver,,2019-01-30,75
6900,2011.0,kia sorento,good,4.0,gas,136303.0,automatic,wagon,grey,1.0,2018-10-24,18
18588,2016.0,chevrolet camaro,like new,6.0,gas,50000.0,manual,coupe,white,,2019-04-19,64
9450,2007.0,toyota highlander,excellent,6.0,gas,102000.0,automatic,SUV,red,,2018-10-12,37
20500,2015.0,ford explorer,excellent,6.0,gas,,automatic,SUV,grey,1.0,2018-08-13,110
11999,,ford explorer,good,6.0,gas,,automatic,SUV,custom,,2018-12-11,30
1,2007.0,honda civic,good,,gas,165339.0,automatic,coupe,blue,,2018-05-27,52
12995,2003.0,chevrolet silverado 2500hd,good,8.0,diesel,148442.0,automatic,truck,custom,1.0,2018-05-26,80
12600,2017.0,ford escape,excellent,4.0,gas,125825.0,automatic,SUV,orange,1.0,2019-04-16,16
18250,2018.0,dodge grand caravan,like new,6.0,gas,,automatic,mini-van,silver,,2018-07-07,14
4995,2007.0,nissan murano,good,6.0,gas,168076.0,automatic,wagon,silver,,2018-12-23,95
2200,1998.0,ford f-150,good,8.0,gas,239000.0,automatic,truck,red,,2018-12-25,33
20485,2014.0,ford f-150,good,8.0,gas,111652.0,automatic,truck,custom,1.0,2018-12-25,81
6995,2010.0,honda accord,good,4.0,gas,,automatic,sedan,black,,2019-02-10,25
5999,2007.0,subaru outback,like new,4.0,gas,,automatic,wagon,green,1.0,2019-02-13,18
2500,2002.0,honda accord,good,4.0,gas,150.0,automatic,sedan,black,,2018-10-01,13
23600,2015.0,ram 1500,good,8.0,gas,55106.0,automatic,truck,black,,2019-03-01,56
4995,2010.0,honda civic lx,excellent,4.0,gas,206000.0,automatic,sedan,grey,,2018-06-01,51
4995,2012.0,nissan altima,excellent,4.0,gas,163909.0,automatic,coupe,white,,2019-02-25,14
6300,2005.0,ford f150,excellent,8.0,gas,127000.0,automatic,truck,white,,2018-09-27,6
31400,2016.0,chevrolet silverado 1500 crew,good,8.0,gas,15070.0,automatic,pickup,black,1.0,2018-10-01,84
8900,2008.0,ford f-150,excellent,8.0,gas,180000.0,automatic,truck,white,,2018-12-11,87
8800,2013.0,chevrolet impala,excellent,6.0,gas,68343.0,automatic,sedan,grey,,2018-07-14,74
1250,2012.0,chevrolet cruze,excellent,4.0,gas,140000.0,automatic,sedan,brown,,2018-10-13,48
5995,2009.0,honda accord,excellent,4.0,gas,145080.0,automatic,sedan,grey,,2018-10-21,19
7900,2008.0,ford f-150,good,8.0,gas,148000.0,automatic,truck,red,1.0,2019-03-25,35
9600,2010.0,ford f-150,good,8.0,gas,250825.0,automatic,truck,,1.0,2018-11-11,35
5995,2010.0,toyota corolla,excellent,,gas,144000.0,automatic,sedan,red,,2018-12-30,49
13500,2016.0,nissan altima,excellent,6.0,gas,89736.0,automatic,sedan,custom,,2018-08-12,11
1,2018.0,dodge charger,excellent,10.0,gas,,other,sedan,custom,1.0,2018-08-04,23
25998,2014.0,jeep wrangler unlimited,excellent,6.0,gas,94000.0,automatic,SUV,yellow,1.0,2019-02-26,48
3750,2008.0,kia sorento,excellent,6.0,gas,140588.0,automatic,SUV,silver,,2019-04-05,25
19000,2011.0,toyota 4runner,excellent,6.0,gas,74000.0,automatic,SUV,black,1.0,2018-10-23,7
4995,2007.0,ford expedition,excellent,8.0,gas,190368.0,automatic,SUV,white,,2019-03-20,16
3500,,jeep liberty,good,6.0,gas,158000.0,automatic,SUV,grey,1.0,2018-12-03,19
12999,2014.0,volkswagen passat,good,4.0,gas,36556.0,automatic,sedan,black,,2018-11-28,75
6800,2011.0,nissan altima,good,4.0,gas,118900.0,automatic,other,black,,2018-05-22,32
5895,2004.0,ford expedition,excellent,8.0,gas,159000.0,automatic,SUV,white,1.0,2018-05-11,29
3000,2004.0,chevrolet trailblazer,good,6.0,gas,168123.0,automatic,SUV,blue,1.0,2019-02-08,14
11995,2011.0,chevrolet silverado 1500,excellent,8.0,gas,172809.0,automatic,truck,,,2019-01-24,34
14995,2011.0,jeep wrangler,excellent,,gas,118371.0,automatic,SUV,orange,1.0,2018-12-02,42
17500,2007.0,chevrolet corvette,good,8.0,gas,108410.0,automatic,coupe,,,2018-09-25,35
25600,2017.0,ford mustang gt coupe 2d,good,8.0,gas,42957.0,other,coupe,black,,2018-12-03,17
26600,2016.0,ford mustang gt coupe 2d,good,,gas,31100.0,other,coupe,black,,2019-04-08,20
2500,2007.0,ford focus,excellent,4.0,gas,,manual,sedan,silver,,2018-06-04,39
3000,2006.0,chevrolet trailblazer,good,6.0,gas,199500.0,automatic,SUV,black,1.0,2018-12-14,17
2000,2005.0,honda accord,good,4.0,gas,201398.0,automatic,sedan,grey,,2018-05-02,93
2800,2002.0,chevrolet trailblazer,good,6.0,gas,,automatic,SUV,brown,,2019-02-03,22
13500,2016.0,jeep cherokee,good,,gas,86800.0,automatic,SUV,black,,2019-04-13,12
16995,2006.0,ford f350,excellent,8.0,diesel,176000.0,automatic,truck,,1.0,2018-06-13,89
1,,ford f-250 sd,excellent,,gas,65685.0,other,truck,black,1.0,2019-01-13,110
2995,2000.0,chevrolet silverado 1500,good,6.0,gas,,automatic,truck,white,1.0,2018-06-11,73
10995,2008.0,chevrolet silverado 1500,excellent,8.0,gas,134806.0,automatic,truck,red,1.0,2018-12-13,37
